Groups	Time	GC
annotated	2016.158	43.39
annotated	2016.104	43.3743
annotated	2016.068	43.3743
annotated	2015.855	43.3743
annotated	2015.855	43.3743
annotated	2016.202	43.327
annotated	2015.83	43.3821
annotated	2015.907	43.3664
annotated	2015.83	43.3821
annotated	2015.83	43.3821
annotated	2015.825	43.3664
annotated	2015.825	43.3664
annotated	2015.825	43.3664
annotated	2016.049	43.4136
annotated	2016.049	43.3664
annotated	2016.049	43.3743
annotated	2015.981	43.39
annotated	2016.131	43.3428
annotated	2016.153	43.3428
annotated	2016.161	43.3428
annotated	2016.044	43.3585
annotated	2016.044	43.3664
annotated	2016.03	43.4057
annotated	2016.005	43.4372
annotated	2016.18	43.3506
annotated	2016.172	43.4215
annotated	2016.068	43.3979
annotated	2016.038	43.3743
annotated	2016.038	43.3664
annotated	2016.068	43.4057
annotated	2016.049	43.3743
annotated	2016.085	43.4293
annotated	2016.186	43.3821
annotated	2016.038	43.4372
annotated	2016.016	43.4451
annotated	2016.123	43.39
annotated	2016.169	43.4372
annotated	2016.169	43.4372
annotated	2015.838	43.39
annotated	2016.325	43.39
annotated	2016.265	43.3506
annotated	2016.555	43.4207
annotated	2015.915	43.3821
annotated	2016.361	43.3664
annotated	2016.055	43.3821
annotated	2016.26	43.3428
annotated	2016.068	43.39
annotated	2016.161	43.3821
annotated	2016.161	43.3743
annotated	2016.123	43.3821
annotated	2015.871	43.3664
annotated	2016.246	43.2562
annotated	2016.172	43.2087
annotated	2016.027	43.4057
annotated	2016.213	43.4057
annotated	2016.183	43.3821
annotated	2016.046	43.272
annotated	2016.036	43.39
annotated	2016.019	43.4136
annotated	2016.243	43.4215
annotated	2016.276	43.3979
annotated	2016.276	43.3979
annotated	2016.087	43.39
annotated	2016.219	43.4238
annotated	2016.219	43.4136
annotated	2016.221	43.4136
annotated	2016.172	43.4215
annotated	2016.161	43.4451
annotated	2016.066	43.4215
annotated	2016.284	43.4293
annotated	2016.183	43.4529
annotated	2016.246	43.39
annotated	2016.26	43.3821
annotated	2016.689	43.4529
annotated	2016.306	43.4451
annotated	2016.169	43.3979
annotated	2016.016	43.39
annotated	2016.306	43.39
annotated	2016.096	43.327
annotated	2016.008	43.3428
annotated	2016.686	43.327
annotated	2015.978	43.3664
annotated	2015	43.3428
annotated	2016.044	43.3506
annotated	2016.388	43.3821
annotated	2016.355	43.3821
annotated	2015.008	43.3585
annotated	2016.022	43.3428
annotated	2015.945	43.3821
annotated	2016.352	43.4136
annotated	2016.033	43.3428
annotated	2016.03	43.3349
annotated	2016.022	43.3428
annotated	2016.005	43.3349
annotated	2016.025	43.3349
annotated	2016.044	43.3506
annotated	2016.033	43.3428
annotated	2016.26	43.3743
annotated	2016.235	43.3979
annotated	2016.309	43.3821
annotated	2016.333	43.3743
annotated	2016.134	43.4766
annotated	2016.156	43.39
annotated	2016.314	43.39
annotated	2017.153	43.3192
annotated	2017.088	43.327
annotated	2017.088	43.3192
annotated	2017.227	43.3506
annotated	2017.197	43.3585
annotated	2017.126	43.4215
annotated	2017.126	43.4215
annotated	2017.222	43.3113
annotated	2017.09	43.3664
annotated	2017.589	43.4057
annotated	2017.66	43.3585
annotated	2017.452	43.3585
annotated	2017.452	43.3585
annotated	2017.449	43.4057
annotated	2017.449	43.4057
annotated	2017.493	43.327
annotated	2017.458	43.327
annotated	2017.249	43.3979
annotated	2017.449	43.3743
annotated	2017.452	43.3192
annotated	2017.452	43.327
annotated	2017.603	43.3428
annotated	2017.449	43.3821
annotated	2017.449	43.3821
annotated	2017.312	43.3585
annotated	2017.447	43.3192
annotated	2017.458	43.3743
annotated	2017.312	43.3349
annotated	2017.351	43.3585
annotated	2017.444	43.357
annotated	2017.449	43.3428
annotated	2017.367	43.3349
annotated	2017.337	43.3979
annotated	2017.277	43.3664
annotated	2017.348	43.3506
annotated	2017.463	43.3506
annotated	2017.455	43.4057
annotated	2017.658	43.3428
annotated	2017.658	43.3428
annotated	2017.679	43.3506
annotated	2017.288	43.3428
annotated	2017.288	43.3428
annotated	2017.836	43.353
annotated	2017.395	43.3192
annotated	2017.389	43.3451
annotated	2017.389	43.327
annotated	2017.389	43.327
annotated	2017.389	43.3349
annotated	2017.389	43.3349
annotated	2017.389	43.327
annotated	2017.389	43.3349
annotated	2017.389	43.3192
annotated	2017.378	43.3113
annotated	2017.378	43.3192
annotated	2017.378	43.3113
annotated	2017.378	43.3192
annotated	2017.378	43.327
annotated	2017.378	43.3113
annotated	2017.449	43.3081
annotated	2017.449	43.3034
annotated	2017.449	43.2877
annotated	2017.449	43.2956
annotated	2017.449	43.3113
annotated	2017.397	43.3349
annotated	2017.463	43.3113
annotated	2017.397	43.3349
annotated	2017.389	43.3373
annotated	2017.449	43.2956
annotated	2017.389	43.3034
annotated	2017.389	43.2798
annotated	2017.214	43.4293
annotated	2017.184	43.4136
annotated	2017.184	43.4215
annotated	2017.096	43.4215
annotated	2017.23	43.4372
annotated	2017.214	43.4215
annotated	2017.211	43.4057
annotated	2017.211	43.4293
annotated	2017.186	43.4215
annotated	2017.079	43.3821
annotated	2017.208	43.4372
annotated	2017.216	43.4057
annotated	2017.222	43.4529
annotated	2017.214	43.4136
annotated	2017.159	43.4372
annotated	2017.2	43.4136
annotated	2017.236	43.4293
annotated	2017.137	43.4215
annotated	2017.208	43.4057
annotated	2017.323	43.3585
annotated	2017.318	43.3845
annotated	2017.551	43.3506
annotated	2017.299	43.39
annotated	2017.784	43.3349
annotated	2017.351	43.3113
annotated	2017.463	43.2483
annotated	2017.69	43.3113
annotated	2017.69	43.327
annotated	2017.449	43.3113
annotated	2018.044	43.3192
annotated	2017.921	43.3349
annotated	2017.921	43.3192
annotated	2017.921	43.3349
annotated	2018.011	43.327
annotated	2018.096	43.327
annotated	2018	43.327
annotated	2017.975	43.3192
annotated	2018.825	43.2696
annotated	2018.153	43.3034
annotated	2017.992	43.3349
annotated	2017.967	43.327
annotated	2018.027	43.3349
annotated	2018.249	43.3192
annotated	2018.197	43.2877
annotated	2018.271	43.3034
annotated	2017.781	43.327
annotated	2017.781	43.327
annotated	2017.934	43.327
annotated	2018.022	43.3113
annotated	2017.814	43.327
annotated	2017.827	43.3506
annotated	2017.701	43.3349
annotated	2017.493	43.3585
annotated	2017.488	43.3664
annotated	2017.792	43.3506
annotated	2017.775	43.3821
annotated	2017.775	43.3821
annotated	2017.838	43.2405
annotated	2017.838	43.2405
annotated	2018.03	43.2169
annotated	2017.879	43.2877
annotated	2017.879	43.2877
annotated	2017.964	43.2562
annotated	2018.104	43.2798
annotated	2018.107	43.2562
annotated	2018.066	43.2562
annotated	2018.077	43.2326
annotated	2018.068	43.2405
annotated	2018.082	43.2405
annotated	2018.156	43.2798
annotated	2018.088	43.2405
annotated	2018.184	43.2405
annotated	2018.099	43.272
annotated	2018.085	43.272
annotated	2017.923	43.2956
annotated	2017.888	43.3349
annotated	2018.011	43.2956
annotated	2018.827	43.3247
annotated	2017.877	43.3113
annotated	2017.975	43.327
annotated	2018.022	43.3506
annotated	2017.425	43.327
annotated	2017.447	43.3506
annotated	2017.992	43.3034
annotated	2017.762	43.3428
annotated	2017.781	43.3428
annotated	2017.759	43.2956
annotated	2017.373	43.272
annotated	2017.91	43.2641
annotated	2017.8	43.272
annotated	2017.575	43.2877
annotated	2017.748	43.2641
annotated	2017.964	43.2877
annotated	2017.773	43.2877
annotated	2017.773	43.2877
annotated	2017.855	43.3585
annotated	2017.923	43.3506
annotated	2017.929	43.3506
annotated	2017.948	43.3664
annotated	2017.929	43.3506
annotated	2017.923	43.3428
annotated	2018.068	43.327
annotated	2018.132	43.3349
annotated	2018.011	43.3585
annotated	2018.003	43.3821
annotated	2017.852	43.3664
annotated	2017.841	43.3585
annotated	2017.945	43.3585
annotated	2018.019	43.3428
annotated	2018.03	43.3192
annotated	2018.099	43.2877
annotated	2017.986	43.3821
annotated	2018.082	43.3585
annotated	2017.992	43.3506
annotated	2018.088	43.3664
annotated	2018.025	43.3743
annotated	2018.003	43.3585
annotated	2018.041	43.327
annotated	2018.066	43.3664
annotated	2018.008	43.3585
annotated	2018.005	43.3506
annotated	2018.005	43.3585
annotated	2018.082	43.3506
annotated	2018.041	43.3506
annotated	2018.041	43.3585
annotated	2018.041	43.3664
annotated	2018.041	43.3506
annotated	2018.115	43.3506
annotated	2017.986	43.327
annotated	2017.984	43.3743
annotated	2018.038	43.3979
annotated	2018.101	43.3585
annotated	2018.049	43.4057
annotated	2018.025	43.3743
annotated	2018.025	43.3821
annotated	2018.022	43.3821
annotated	2018.014	43.39
annotated	2018.066	43.3979
annotated	2018.063	43.3979
annotated	2018.06	43.3743
annotated	2018.038	43.3821
annotated	2018.038	43.3743
annotated	2018.077	43.3428
annotated	2017.956	43.2326
annotated	2017.704	43.3192
annotated	2017.545	43.3428
annotated	2017.622	43.3034
annotated	2017.619	43.2956
annotated	2017.6	43.3428
annotated	2017.556	43.3743
annotated	2017.427	43.2798
annotated	2017.351	43.3664
annotated	2017.351	43.3585
annotated	2017.477	43.3113
annotated	2017.611	43.2877
annotated	2017.471	43.2956
annotated	2017.452	43.3113
annotated	2017.452	43.3113
annotated	2017.463	43.3034
annotated	2017.444	43.327
annotated	2017.477	43.3506
annotated	2017.444	43.3113
annotated	2018.173	43.3113
annotated	2017.86	43.3664
annotated	2017.907	43.3349
annotated	2018.014	43.3192
annotated	2017.975	43.2956
annotated	2017.978	43.3428
annotated	2017.962	43.3506
annotated	2017.942	43.3428
annotated	2017.458	43.3278
annotated	2020.235	43.2877
annotated	2017.458	43.3357
annotated	2017.471	43.3673
annotated	2017.444	43.3436
annotated	2017.471	43.3594
annotated	2017.458	43.3357
annotated	2017.762	43.3278
annotated	2017.932	43.3515
annotated	2017.932	43.3357
annotated	2017.496	43.3278
annotated	2017.482	43.3357
annotated	2017.471	43.3436
annotated	2017.458	43.3436
annotated	2017.458	43.312
annotated	2017.444	43.3436
annotated	2017.471	43.3278
annotated	2017.471	43.3199
annotated	2017.458	43.3278
annotated	2017.444	43.3515
annotated	2017.762	43.3436
annotated	2017.501	43.3199
annotated	2017.332	43.3192
annotated	2017.337	43.2877
annotated	2017.334	43.2877
annotated	2017.326	43.2877
annotated	2017.734	43.3192
annotated	2017.674	43.2956
annotated	2018.107	43.327
annotated	2018.249	43.3113
annotated	2018.132	43.3585
annotated	2018.132	43.3506
annotated	2018.085	43.3979
annotated	2018.195	43.3349
annotated	2018.082	43.327
annotated	2018.068	43.327
annotated	2019.405	43.3585
annotated	2018.008	43.3743
annotated	2018.038	43.3664
annotated	2018.693	43.4057
annotated	2018.595	43.2956
annotated	2018.005	43.2877
annotated	2018.063	43.3333
annotated	2018.011	43.4075
annotated	2018	43.3539
annotated	2018	43.3585
annotated	2018.085	43.3743
annotated	2018.085	43.3506
annotated	2018	43.4215
annotated	2018.159	43.3585
annotated	2018.104	43.3766
annotated	2018.153	43.39
annotated	2017.756	43.2641
annotated	2017.756	43.2641
annotated	2018.252	43.2483
annotated	2018.252	43.2483
annotated	2017.805	43.3034
annotated	2017.882	43.272
annotated	2017.885	43.2798
annotated	2017.792	43.2956
annotated	2017.622	43.2877
annotated	2018.088	43.2405
annotated	2018.512	43.3113
annotated	2018.121	43.3821
annotated	2018.041	43.3821
annotated	2018.271	43.2956
annotated	2019.011	43.209
annotated	2018.83	43.2405
annotated	2018.932	43.2326
annotated	2019.071	43.1618
annotated	2019.005	43.2798
annotated	2019.022	43.272
annotated	2019.23	43.2483
annotated	2019.132	43.2877
annotated	2019.23	43.2483
annotated	2019.151	43.2877
annotated	2019.277	43.2798
annotated	2019.016	43.2956
annotated	2019.208	43.2405
annotated	2018.211	43.3428
annotated	2018.184	43.3192
annotated	2018.195	43.327
annotated	2018.03	43.3506
annotated	2018.159	43.2562
annotated	2018.112	43.2405
annotated	2018.123	43.2562
annotated	2018.145	43.2641
annotated	2018.153	43.2483
annotated	2018.542	43.3034
annotated	2018.885	43.3113
annotated	2018.238	43.3428
annotated	2018.192	43.327
annotated	2018.214	43.3428
annotated	2018.134	43.3192
annotated	2018.427	43.3428
annotated	2018.444	43.3349
annotated	2018.403	43.3349
annotated	2018.441	43.3585
annotated	2018.186	43.3585
annotated	2018.178	43.3506
annotated	2018.279	43.3349
annotated	2018.562	43.3192
annotated	2018.277	43.3349
annotated	2018.452	43.3664
annotated	2018.277	43.3664
annotated	2018.479	43.3349
annotated	2018.019	43.327
annotated	2018.038	43.3743
annotated	2018.252	43.3349
annotated	2018.162	43.3506
annotated	2018.071	43.3506
annotated	2018.156	43.3506
annotated	2018.134	43.3821
annotated	2018.23	43.3585
annotated	2018.214	43.2877
annotated	2018.162	43.3585
annotated	2018.162	43.3585
annotated	2018.238	43.3428
annotated	2018.211	43.2956
annotated	2018.211	43.2956
annotated	2018.252	43.3034
annotated	2018.175	43.2877
annotated	2018.175	43.2877
annotated	2018.274	43.2798
annotated	2018.307	43.2405
annotated	2018.058	43.272
annotated	2018.384	43.2641
annotated	2018.211	43.2562
annotated	2018.211	43.2562
annotated	2018.559	43.2011
annotated	2018.559	43.2011
annotated	2018.345	43.2247
annotated	2018.156	43.272
annotated	2018.173	43.2483
annotated	2018.173	43.2483
annotated	2018.173	43.2011
annotated	2018.173	43.209
annotated	2018.195	43.2641
annotated	2018.537	43.2562
annotated	2018.537	43.2562
annotated	2018.252	43.2271
annotated	2018.501	43.2562
annotated	2018.173	43.1933
annotated	2018.137	43.2641
annotated	2018.137	43.272
annotated	2018.214	43.2641
annotated	2018.214	43.2641
annotated	2018.214	43.3743
annotated	2018.255	43.3034
annotated	2018.255	43.3034
annotated	2018.175	43.272
annotated	2018.175	43.272
annotated	2018.537	43.2247
annotated	2018.28	43.2562
annotated	2018.153	43.2326
annotated	2018.153	43.2326
annotated	2018.153	43.2326
annotated	2018.063	43.327
annotated	2018.118	43.2956
annotated	2018.047	43.3034
annotated	2018.353	43.2798
annotated	2018.17	43.2011
annotated	2018.274	43.209
annotated	2018.022	43.209
annotated	2018.153	43.2405
annotated	2018.047	43.2247
annotated	2017.984	43.2169
annotated	2017.964	43.2483
annotated	2018.252	43.2326
annotated	2018.058	43.2247
annotated	2018.011	43.1775
annotated	2018.115	43.2405
annotated	2018.134	43.209
annotated	2018.058	43.2562
annotated	2018.027	43.2405
annotated	2018.005	43.1854
annotated	2018.137	43.2011
annotated	2018.123	43.2247
annotated	2018.288	43.2011
annotated	2017.964	43.2405
annotated	2017.964	43.2483
annotated	2018.162	43.1854
annotated	2017.896	43.2405
annotated	2018.142	43.209
annotated	2018.134	43.1854
annotated	2018.038	43.2483
annotated	2018.288	43.1933
annotated	2018.049	43.2483
annotated	2018.173	43.1775
annotated	2017.953	43.2641
annotated	2017.904	43.2247
annotated	2017.885	43.2247
annotated	2017.885	43.2169
annotated	2017.962	43.209
annotated	2017.978	43.2326
annotated	2017.984	43.2326
annotated	2017.964	43.2483
annotated	2018.005	43.1854
annotated	2017.992	43.2326
annotated	2018.115	43.209
annotated	2018	43.2326
annotated	2018.151	43.272
annotated	2018.112	43.2562
annotated	2018.326	43.2483
annotated	2018.049	43.2169
annotated	2018.027	43.1382
annotated	2018.014	43.1067
annotated	2018.06	43.2011
annotated	2018.088	43.2169
annotated	2017.866	43.2405
annotated	2017.964	43.2326
annotated	2018.14	43.272
annotated	2018.016	43.2405
annotated	2018.488	43.2326
annotated	2017.995	43.2169
annotated	2018.03	43.2326
annotated	2018.115	43.2405
annotated	2018.088	43.2562
annotated	2018.219	43.2011
annotated	2017.989	43.2169
annotated	2018.299	43.2405
annotated	2018.208	43.1854
annotated	2018.203	43.1933
annotated	2018.17	43.2169
annotated	2018.397	43.2562
annotated	2018.277	43.1933
annotated	2018.011	43.2011
annotated	2018.019	43.209
annotated	2018.14	43.2483
annotated	2018.022	43.2483
annotated	2017.868	43.2405
annotated	2017.962	43.2169
annotated	2017.904	43.2405
annotated	2017.893	43.2483
annotated	2017.868	43.2405
annotated	2017.904	43.2405
annotated	2017.989	43.2326
annotated	2017.962	43.209
annotated	2018.044	43.2405
annotated	2018.093	43.1854
annotated	2018.03	43.2405
annotated	2018.047	43.2326
annotated	2018.118	43.2483
annotated	2018.123	43.2405
annotated	2018.038	43.2798
annotated	2018.14	43.2405
annotated	2018.047	43.2247
annotated	2018.093	43.1854
annotated	2017.97	43.2247
annotated	2018.551	43.2169
annotated	2018.46	43.2326
annotated	2018.173	43.2247
annotated	2017.932	43.2326
annotated	2018.096	43.2326
annotated	2018.468	43.2011
annotated	2018.025	43.2247
annotated	2018.468	43.2405
annotated	2018.433	43.2405
annotated	2018.159	43.2169
annotated	2018.005	43.2169
annotated	2018.115	43.209
annotated	2018.299	43.1933
annotated	2018.356	43.1775
annotated	2018.214	43.1854
annotated	2018.192	43.1775
annotated	2017.932	43.2247
annotated	2017.932	43.2247
annotated	2018.041	43.1933
annotated	2018.019	43.209
annotated	2018.025	43.2011
annotated	2018.049	43.2247
annotated	2018.077	43.2326
annotated	2018.112	43.2169
annotated	2018.041	43.1933
annotated	2018.041	43.1933
annotated	2017.984	43.2169
annotated	2018.079	43.2326
annotated	2018.063	43.2326
annotated	2018.066	43.1854
annotated	2018.123	43.2011
annotated	2018.252	43.2011
annotated	2018.077	43.2326
annotated	2018.274	43.2247
annotated	2018.088	43.2247
annotated	2018.121	43.1933
annotated	2018.058	43.1854
annotated	2018.038	43.2169
annotated	2017.975	43.2247
annotated	2018.121	43.2326
annotated	2017.97	43.2035
annotated	2018.219	43.2641
annotated	2018.066	43.2326
annotated	2018.115	43.2247
annotated	2018.501	43.1697
annotated	2017.948	43.2247
annotated	2018.085	43.2641
annotated	2018.063	43.2798
annotated	2018.236	43.2326
annotated	2018.077	43.2562
annotated	2018.038	43.272
annotated	2018.099	43.2562
annotated	2018.14	43.2247
annotated	2018.14	43.2405
annotated	2018.121	43.2326
annotated	2018.121	43.2326
annotated	2018.082	43.209
annotated	2018.058	43.2405
annotated	2018.214	43.2483
annotated	2018.392	43.2798
annotated	2018.151	43.2169
annotated	2018.088	43.209
annotated	2018.079	43.2169
annotated	2018.614	43.1933
annotated	2018.54	43.2326
annotated	2018.521	43.209
annotated	2018.282	43.2169
annotated	2018.392	43.2562
annotated	2018.142	43.2483
annotated	2018.389	43.2483
annotated	2018.425	43.2169
annotated	2018.077	43.2169
annotated	2018.268	43.2562
annotated	2018.332	43.2405
annotated	2018.408	43.2641
annotated	2018.408	43.2247
annotated	2018.34	43.1933
annotated	2018.23	43.2247
annotated	2018.422	43.1775
annotated	2018.312	43.2405
annotated	2018.441	43.1933
annotated	2018.679	43.1933
annotated	2018.893	43.1618
annotated	2018.334	43.2011
annotated	2018.345	43.2169
